Date;SSS;SST;Oxygen (mmol m-3);SPCO2 (Pa);NO3 (mmol m-3);PO4 (mmol m-3);Si (mmol m-3);Fe (mmol m-3);Chl-a (mg m-3);Zoo as carbon (mmol m-3)
2022-12-29T00:00:00.000Z;34.51928711;29.54625511;199.863678;40.06245041;0.001918119;0.138225108;1.91576612;0.000933679;0.104388282;
2022-12-30T00:00:00.000Z;34.54853058;29.44310188;199.8700714;40.15076447;0.001718736;0.12394926;2.004651546;0.000975952;0.105211169;
2022-12-31T00:00:00.000Z;34.578022;29.2330265;200.2111053;40.10893631;0.001705834;0.118412696;2.062953949;0.001028165;0.106598973;
2023-01-01T00:00:00.000Z;34.58916473;29.13907623;200.1889801;40.13139725;0.001862666;0.112368762;2.110136747;0.001095594;0.10784553;
2023-01-02T00:00:00.000Z;34.53045273;29.03508949;199.8616028;40.31912994;0.001929868;0.105278522;2.149552584;0.001177573;0.107249394;
2023-01-03T00:00:00.000Z;34.44559097;29.04720116;199.6583099;40.54299164;0.002128801;0.103671134;2.153823853;0.001243884;0.108069181;
2023-01-04T00:00:00.000Z;34.4303093;29.13675499;199.6446838;40.69805145;0.002040196;0.108344927;2.137444019;0.001293784;0.1090011;
2023-01-05T00:00:00.000Z;34.41173935;29.24498367;199.8317413;40.75665665;0.001793566;0.120573938;2.097246408;0.001354745;0.110570297;
2023-01-06T00:00:00.000Z;34.40940094;29.22011757;200.1467285;40.71884918;0.001613931;0.13363272;2.049447536;0.001385388;0.111654565;
2023-01-07T00:00:00.000Z;34.41468811;29.13162804;200.1853333;40.61907959;0.001611896;0.138705835;2.036100388;0.00138859;0.110623494;
2023-01-08T00:00:00.000Z;34.39496994;29.19620705;199.7873535;40.50998306;0.001881485;0.137643471;2.070920229;0.001429023;0.109160416;
2023-01-09T00:00:00.000Z;34.37663651;29.10968399;199.8969116;40.36711502;0.002046458;0.135341197;2.098718643;0.001431654;0.108614951;
2023-01-10T00:00:00.000Z;34.38583755;29.06921959;200.0051727;40.25999832;0.00228812;0.132963076;2.110447884;0.001404679;0.110919684;
2023-01-11T00:00:00.000Z;34.41166306;29.12363815;200.0549622;40.3029213;0.002165574;0.130882859;2.11350441;0.001374918;0.111700311;
2023-01-12T00:00:00.000Z;34.44221878;29.06484032;200.234314;40.26848984;0.002079567;0.129676715;2.109284163;0.001338455;0.110512011;
2023-01-13T00:00:00.000Z;34.46311569;29.1817379;200.3022308;40.3006134;0.002350491;0.128594711;2.105875254;0.001308057;0.110842295;
2023-01-14T00:00:00.000Z;34.44551849;29.30685234;200.1568909;40.5570488;0.002487071;0.127300411;2.109548092;0.001289565;0.111325599;
2023-01-15T00:00:00.000Z;34.43975449;29.44387245;200.1217194;40.73608398;0.003037906;0.1266426;2.114262581;0.001270622;0.112072177;
2023-01-16T00:00:00.000Z;34.42111588;29.87129784;200.1378632;41.09226608;0.004534004;0.126201749;2.119442701;0.001257485;0.114208274;
2023-01-17T00:00:00.000Z;34.42481995;30.03397179;200.1430664;41.57410812;0.005243243;0.124480762;2.132694721;0.001250568;0.117870331;
2023-01-18T00:00:00.000Z;34.43513107;29.72215652;200.0988312;41.49583054;0.003123492;0.122389697;2.155015707;0.001231776;0.114476964;
2023-01-19T00:00:00.000Z;34.49027252;29.47420502;200.256073;40.94932938;0.001996543;0.122471064;2.159435987;0.001185961;0.108211197;
2023-01-20T00:00:00.000Z;34.51167297;29.4351387;200.153244;40.56308365;0.002027899;0.124291897;2.141964912;0.001161624;0.107075773;
2023-01-21T00:00:00.000Z;34.48376083;29.43029404;200.0938416;40.46375275;0.001993609;0.12669152;2.116513014;0.00113403;0.107630163;
2023-01-22T00:00:00.000Z;34.48018646;29.24833679;200.2929077;40.39113998;0.001960339;0.127922848;2.106932878;0.001088671;0.109396882;
2023-01-23T00:00:00.000Z;34.53593445;29.16287422;200.2291412;40.33925247;0.002079578;0.127412096;2.112820625;0.001054711;0.109790184;
2023-01-24T00:00:00.000Z;34.58254242;29.17431259;200.1142426;40.37505722;0.00228912;0.126611337;2.121606112;0.001033756;0.109167226;
2023-01-25T00:00:00.000Z;34.58848953;29.52451324;200.0216522;40.73386002;0.004094485;0.126142606;2.12291193;0.001016838;0.110851981;
2023-01-26T00:00:00.000Z;34.54335785;29.77906227;199.6085663;41.24023438;0.006489061;0.125069484;2.117526054;0.000996198;0.116830155;
2023-01-27T00:00:00.000Z;34.49921036;29.61540604;199.2214661;41.11169815;0.006628297;0.123582236;2.11300087;0.000978988;0.122229688;
2023-01-28T00:00:00.000Z;34.3694725;29.54269409;198.9300385;40.57481766;0.004755015;0.123442136;2.106364012;0.000970827;0.121173516;
2023-01-29T00:00:00.000Z;34.41030502;29.30669975;199.2038269;40.21204758;0.003902324;0.124195889;2.106650352;0.000964981;0.117041714;
2023-01-30T00:00:00.000Z;34.40420914;29.34265137;199.4992828;40.153862;0.003630455;0.124295779;2.110145092;0.000969663;0.115722321;
2023-01-31T00:00:00.000Z;34.42914581;29.33897781;199.4015045;40.29313278;0.00336715;0.123833023;2.113992929;0.000976439;0.116132364;
2023-02-01T00:00:00.000Z;34.45084381;29.45606613;199.2841339;40.3939209;0.003197184;0.123198263;2.119636297;0.000980499;0.116790101;
2023-02-02T00:00:00.000Z;34.43991852;29.37264824;199.2510529;40.35009003;0.003032477;0.122638732;2.129234314;0.00098545;0.115625329;
2023-02-03T00:00:00.000Z;34.44500351;29.24576378;199.4621277;40.19699478;0.002608883;0.122757331;2.142694712;0.000987195;0.110969149;
2023-02-04T00:00:00.000Z;34.42375946;29.06537628;199.5268097;40.08860016;0.002607797;0.122910254;2.149244785;0.00097432;0.109167323;
2023-02-05T00:00:00.000Z;34.42106628;28.93880653;199.5534668;40.04502869;0.002747355;0.122634977;2.156387806;0.000944866;0.109376706;
2023-02-06T00:00:00.000Z;34.4299202;29.04349709;199.5194092;40.21944427;0.003274382;0.12187352;2.164870501;0.000927491;0.11085318;
2023-02-07T00:00:00.000Z;34.42830276;28.97309494;199.4584656;40.37470627;0.003005372;0.120795399;2.175835371;0.000919398;0.111522533;
2023-02-08T00:00:00.000Z;34.4135437;28.91875076;199.3056183;40.32339859;0.002580688;0.120073728;2.186938286;0.000907664;0.109636761;
2023-02-09T00:00:00.000Z;34.35388565;28.73250389;199.5016632;40.20427704;0.002827871;0.121540569;2.193568468;0.000888575;0.105759427;
2023-02-10T00:00:00.000Z;34.30318451;28.64533043;199.6615601;40.07108688;0.003136046;0.124364704;2.211402178;0.000864377;0.106165364;
2023-02-11T00:00:00.000Z;34.30506897;28.60547638;199.7842712;40.12065506;0.002861628;0.125508815;2.233428478;0.00086318;0.106635474;
2023-02-12T00:00:00.000Z;34.30406189;28.57858276;199.8111572;40.20270157;0.002627158;0.125198841;2.254998207;0.000870025;0.105895273;
2023-02-13T00:00:00.000Z;34.29995346;28.57938576;199.8648071;40.25802994;0.002472743;0.124480002;2.267816782;0.000878149;0.105893791;
2023-02-14T00:00:00.000Z;34.28214264;28.54663467;200.0185699;40.39404297;0.002528234;0.124716863;2.307581425;0.000891637;0.107817061;
2023-02-15T00:00:00.000Z;34.2148819;28.46533203;200.2396393;40.53789139;0.002836916;0.126045704;2.369092226;0.000903102;0.112100385;
2023-02-16T00:00:00.000Z;34.17979813;28.51915932;200.2780914;40.56335831;0.003190299;0.126483977;2.409817934;0.000911626;0.114791386;
2023-02-17T00:00:00.000Z;34.18393707;28.6591301;200.1849365;40.4701004;0.003291269;0.125391528;2.420535088;0.000932055;0.114689685;
2023-02-18T00:00:00.000Z;34.19134903;28.54347229;200.0870819;40.28105545;0.003144342;0.124395773;2.424466372;0.000957586;0.113311313;
2023-02-19T00:00:00.000Z;34.14892578;28.44846153;200.1972198;40.24027634;0.003465769;0.126670733;2.445935965;0.000958698;0.116166972;
2023-02-20T00:00:00.000Z;34.0101738;28.48416138;200.6854858;40.45586395;0.004387375;0.136294052;2.494514704;0.00095296;0.132184625;
2023-02-21T00:00:00.000Z;33.82177353;28.68698311;201.4060822;40.68488693;0.004960667;0.144577354;2.565088034;0.000973966;0.139859065;
2023-02-22T00:00:00.000Z;33.74645996;28.80452728;201.5933838;40.83388138;0.004976084;0.146116331;2.605434179;0.001001586;0.136486381;
2023-02-23T00:00:00.000Z;33.79148483;28.61413193;201.7111664;40.68318176;0.003562651;0.145835876;2.62832737;0.001019224;0.131357208;
2023-02-24T00:00:00.000Z;33.76181793;28.64910507;201.8746033;40.40078354;0.003423799;0.145808712;2.647551298;0.001039161;0.128283948;
2023-02-25T00:00:00.000Z;33.65979004;28.86725044;202.0234833;40.46062088;0.002947747;0.146531954;2.654999256;0.001044675;0.126546979;
2023-02-26T00:00:00.000Z;33.6584053;28.96253204;201.9411011;40.64147568;0.00269404;0.146398455;2.651221752;0.001036602;0.125645578;
2023-02-27T00:00:00.000Z;33.68273926;28.95655823;201.774292;40.57090378;0.002614169;0.144672647;2.635987759;0.001024202;0.125204653;
2023-02-28T00:00:00.000Z;33.66403961;29.04788971;201.3809814;40.63630295;0.002659856;0.141671926;2.612911463;0.001014115;0.125456244;
2023-03-01T00:00:00.000Z;33.64953232;29.03396606;201.2941437;40.948349;0.002263688;0.141925216;2.602161169;0.001007038;0.128397137;
2023-03-02T00:00:00.000Z;33.69249344;28.98996162;201.5957947;40.90650558;0.001925418;0.144416392;2.589798927;0.000998139;0.139122024;
2023-03-03T00:00:00.000Z;33.76750565;29.06184196;201.7791748;40.76312637;0.00205602;0.146432206;2.588752031;0.000993915;0.148599058;
2023-03-04T00:00:00.000Z;33.80055237;28.92515564;202.0889435;40.62520981;0.002064436;0.148891822;2.641935587;0.001014915;0.154581264;
2023-03-05T00:00:00.000Z;33.75725174;28.7217598;202.3858948;40.29840088;0.002028118;0.150294065;2.69532609;0.0010325;0.160498306;
2023-03-06T00:00:00.000Z;33.74436951;28.7480278;202.5774994;40.19865036;0.00218965;0.150711626;2.727693796;0.001039402;0.162120387;
2023-03-07T00:00:00.000Z;33.76005173;28.85907173;202.7324829;40.27685165;0.002496697;0.150514111;2.754341602;0.001047372;0.157271355;
2023-03-08T00:00:00.000Z;33.74982452;28.92961121;202.8063965;40.34806061;0.002635288;0.150555536;2.773006201;0.001057871;0.154103845;
2023-03-09T00:00:00.000Z;33.56809616;28.93436623;202.8739929;40.33774948;0.002762628;0.152023017;2.769142151;0.001053326;0.157386869;
2023-03-10T00:00:00.000Z;33.62166214;28.97564697;202.9395294;40.52335739;0.002872662;0.153403431;2.761616945;0.001044987;0.157129124;
2023-03-11T00:00:00.000Z;33.66942215;29.05773926;202.9878082;40.89810562;0.003193576;0.154205039;2.766819239;0.001038174;0.153874502;
2023-03-12T00:00:00.000Z;33.65497971;29.0407238;203.1762085;41.07006073;0.003745353;0.15566586;2.761752129;0.001027192;0.15585357;
2023-03-13T00:00:00.000Z;33.63962173;29.3979435;203.4285889;41.38286972;0.004358692;0.156067505;2.735131979;0.001016256;0.15651305;
2023-03-14T00:00:00.000Z;33.66373825;29.56586838;203.5234375;41.72241974;0.004518029;0.154557034;2.717552423;0.00101311;0.153468847;
2023-03-15T00:00:00.000Z;33.65142822;29.65157318;203.5335693;41.89331055;0.005675751;0.150903091;2.720748425;0.001018152;0.151426077;
2023-03-16T00:00:00.000Z;33.55993271;29.94677544;203.4182892;42.2108345;0.005751188;0.147470653;2.727557898;0.001024716;0.14931947;
2023-03-17T00:00:00.000Z;33.5074234;29.89052773;203.2571564;42.28545761;0.006126765;0.145228177;2.731030464;0.001027446;0.14729172;
2023-03-18T00:00:00.000Z;33.49491882;30.16723061;203.321701;42.42008972;0.006399648;0.143572688;2.739934683;0.001029303;0.1463864;
2023-03-19T00:00:00.000Z;33.47796249;30.40411186;203.5367126;42.97842407;0.006382577;0.142099336;2.757858992;0.001039477;0.145923197;
2023-03-20T00:00:00.000Z;33.49851227;30.55060005;203.7118988;43.4467392;0.006130451;0.140503183;2.766607761;0.001057607;0.146745235;
2023-03-21T00:00:00.000Z;33.51871109;30.60450935;203.6244659;43.51594925;0.005263059;0.138933957;2.773443699;0.001075382;0.145545036;
2023-03-22T00:00:00.000Z;33.51185226;30.68798637;203.5997925;43.36249924;0.005038629;0.136781827;2.791826248;0.001090944;0.14387849;
2023-03-23T00:00:00.000Z;33.48628235;30.76327896;203.5109863;43.61196136;0.005133607;0.133353189;2.817337275;0.001104681;0.143605322;
2023-03-24T00:00:00.000Z;33.47500992;30.69312477;203.1988373;43.75611115;0.004022916;0.130494699;2.840824604;0.001111812;0.141559437;
2023-03-25T00:00:00.000Z;33.47260284;30.75666809;202.4490204;43.5771637;0.003595347;0.127338156;2.87899065;0.001122573;0.139484122;
2023-03-26T00:00:00.000Z;33.36950684;30.28176117;201.7740479;42.71685791;0.002741214;0.124150328;2.952050924;0.001143322;0.133282661;
2023-03-27T00:00:00.000Z;33.16253662;29.70410156;201.3166199;41.17316055;0.002554295;0.124572471;2.976559639;0.001136791;0.127560735;
2023-03-28T00:00:00.000Z;33.19670868;29.30900574;201.1893921;40.13615799;0.002995729;0.12627244;2.948174953;0.001113774;0.127302557;
2023-03-29T00:00:00.000Z;33.22078323;29.17618752;201.2901306;39.88722992;0.002819657;0.127230182;2.915163755;0.001089742;0.13012287;
2023-03-30T00:00:00.000Z;33.19802094;29.10682106;201.7206726;39.75229263;0.002592891;0.128703028;2.92320466;0.001081749;0.130382389;
2023-03-31T00:00:00.000Z;33.13034821;29.16136742;201.8760223;39.70717621;0.003110124;0.1288798;2.931314945;0.001099089;0.127373502;
2023-04-01T00:00:00.000Z;32.90531921;29.3081913;201.2142792;40.2103157;0.00349992;0.126310691;2.919464588;0.00112775;0.120043933;
2023-04-02T00:00:00.000Z;32.8349762;28.96167946;200.9697266;40.3517952;0.00236034;0.124207601;2.92925334;0.001139988;0.115153819;
2023-04-03T00:00:00.000Z;32.75452805;28.87823868;200.8482208;39.96203232;0.002352846;0.120322399;2.996520758;0.001154394;0.113487907;
2023-04-04T00:00:00.000Z;32.73622894;28.89123917;201.0625458;39.85268402;0.002517128;0.115562446;3.102063894;0.001169129;0.113419123;
2023-04-05T00:00:00.000Z;32.75963593;28.79765129;201.2751007;39.63291168;0.002350024;0.114037208;3.150220394;0.001169445;0.112768881;
2023-04-06T00:00:00.000Z;32.79528046;28.67188835;201.4692841;39.40382767;0.002332898;0.113258258;3.177975655;0.001168587;0.111692674;
2023-04-07T00:00:00.000Z;32.78335953;28.76629639;201.5592957;39.54066467;0.00200022;0.112044513;3.210903406;0.001167777;0.112326078;
2023-04-08T00:00:00.000Z;32.80181503;28.80476761;201.7675018;40.1958046;0.001580232;0.117761798;3.133361578;0.001124252;0.111879177;
2023-04-09T00:00:00.000Z;32.87898636;29.06412506;201.5149078;40.85906982;0.001934937;0.124533296;2.99772191;0.001061559;0.112189494;
2023-04-10T00:00:00.000Z;32.92434311;29.61484146;201.2547607;41.50387192;0.0035646;0.124876857;2.974303007;0.001048645;0.113360211;
2023-04-11T00:00:00.000Z;32.85439301;29.79080772;201.036499;41.92172241;0.00427587;0.121447973;3.001999378;0.001060743;0.116479538;
2023-04-12T00:00:00.000Z;32.82308197;29.5657196;200.8839264;41.8377533;0.003045382;0.118423238;3.033753872;0.001075187;0.116667092;
2023-04-13T00:00:00.000Z;32.85417557;29.57792473;200.7241364;41.71159363;0.002992488;0.117835268;3.037956715;0.001075742;0.117708288;
2023-04-14T00:00:00.000Z;32.83272552;29.94142342;200.1688843;42.10603333;0.004088215;0.117186449;3.107642889;0.001071743;0.123889178;
2023-04-15T00:00:00.000Z;32.90896225;29.76688194;200.2902985;41.98047256;0.003864268;0.117256984;3.173278809;0.001080789;0.124643765;
2023-04-16T00:00:00.000Z;33.02751541;30.20524216;200.5462799;41.92217636;0.004813962;0.118770018;3.067903757;0.001064499;0.121472962;
2023-04-17T00:00:00.000Z;33.05382919;30.2519722;200.5106659;42.4937439;0.004562638;0.120368727;2.949464321;0.00101256;0.119418539;
2023-04-18T00:00:00.000Z;32.99713516;29.98852921;200.6025696;42.33813095;0.003347052;0.12110211;2.899677753;0.000996406;0.11573571;
2023-04-19T00:00:00.000Z;32.96640778;30.10684586;200.4888306;42.0828743;0.003384701;0.120401323;2.889940023;0.000994743;0.115077332;
2023-04-20T00:00:00.000Z;32.74683762;29.81720734;200.3798523;41.75908661;0.003747523;0.118270613;2.90974021;0.001012085;0.116842948;
2023-04-21T00:00:00.000Z;32.85672379;29.89881134;200.4131165;41.46793747;0.003685924;0.115191646;2.973623276;0.001048147;0.120684609;
2023-04-22T00:00:00.000Z;32.84891891;29.91149521;200.449295;41.53060913;0.00302781;0.11303217;3.032569885;0.001078851;0.123266764;
2023-04-23T00:00:00.000Z;32.84976959;30.00736237;200.450119;41.6783371;0.003024716;0.111954816;3.064484596;0.001101826;0.124900892;
2023-04-24T00:00:00.000Z;32.86376953;29.92617226;200.6402893;41.62876511;0.002878454;0.111175776;3.089297771;0.001125704;0.126467526;
2023-04-25T00:00:00.000Z;32.86028671;30.24348831;200.6249084;41.67341232;0.004383021;0.110180132;3.128640652;0.001156598;0.130885467;
2023-04-26T00:00:00.000Z;32.86673355;30.21921539;200.5115356;41.77241135;0.004292383;0.10968022;3.156965971;0.001186148;0.134685263;
2023-04-27T00:00:00.000Z;32.89431763;30.03672028;200.5212097;41.36088181;0.002964631;0.110239826;3.126242399;0.001191612;0.131462559;
2023-04-28T00:00:00.000Z;32.91418457;29.95201302;200.233139;41.02002716;0.002308529;0.110529408;3.069591999;0.001168988;0.12786898;
2023-04-29T00:00:00.000Z;32.95057678;30.07043648;199.9455566;41.17969513;0.002543197;0.109986193;3.031772614;0.001147557;0.127628639;
2023-04-30T00:00:00.000Z;32.97509003;30.08868027;200.0491791;41.37363052;0.002533841;0.109730117;3.014021158;0.001139539;0.127439126;
2023-05-01T00:00:00.000Z;33.00814438;30.02111244;200.0496674;41.29482269;0.002213085;0.110809572;2.992833376;0.001130226;0.125364155;
2023-05-02T00:00:00.000Z;33.01041794;29.82872391;200.070816;40.99264145;0.001906104;0.114800915;2.945899487;0.00110476;0.119389035;
2023-05-03T00:00:00.000Z;33.06229401;29.75378609;200.1259766;40.69426346;0.001657669;0.121165417;2.886497498;0.001074556;0.113951944;
2023-05-04T00:00:00.000Z;33.12008286;29.72802353;200.0431366;40.59911346;0.001886579;0.125975356;2.847462654;0.001057797;0.112876363;
2023-05-05T00:00:00.000Z;33.15181732;29.66391563;199.931427;40.43941116;0.002734885;0.127071142;2.835074663;0.001052144;0.114022233;
2023-05-06T00:00:00.000Z;33.17809296;30.0063343;199.7844696;40.65923309;0.003695842;0.126625702;2.826570034;0.001043676;0.116895616;
2023-05-07T00:00:00.000Z;33.11369324;29.68168259;199.4321594;40.68251038;0.003026176;0.128589094;2.794675589;0.00101409;0.117361017;
2023-05-08T00:00:00.000Z;33.13232803;29.66294098;199.0130005;40.47460556;0.00342452;0.130002722;2.770289183;0.000991815;0.118845955;
2023-05-09T00:00:00.000Z;33.12182999;29.75479889;198.5616913;40.49668884;0.004315136;0.129284471;2.757714748;0.000986736;0.122111648;
2023-05-10T00:00:00.000Z;33.12796021;29.55945969;198.4179077;40.22826767;0.003169768;0.129727021;2.747755051;0.000978983;0.120850168;
2023-05-11T00:00:00.000Z;33.08860397;29.46006203;198.4125519;40.12430954;0.00204991;0.131175309;2.740135908;0.000969248;0.115068957;
2023-05-12T00:00:00.000Z;33.15557098;29.28860664;198.736084;40.17153931;0.001593654;0.133667395;2.736709595;0.000968089;0.109341189;
2023-05-13T00:00:00.000Z;33.24531555;29.15335274;198.6119537;39.70124435;0.002505433;0.137089595;2.724378347;0.000975835;0.106022477;
2023-05-14T00:00:00.000Z;33.15252686;29.20153618;197.8578033;38.94711304;0.004231765;0.136038214;2.704466105;0.000987959;0.10671521;
2023-05-15T00:00:00.000Z;33.05102158;29.15826797;198.2813416;38.86834335;0.00300406;0.134825319;2.700210094;0.000979399;0.107365564;
2023-05-16T00:00:00.000Z;33.13651276;29.18401527;198.8944397;39.45556641;0.002098892;0.13518025;2.706384897;0.000956617;0.105303489;
2023-05-17T00:00:00.000Z;33.27339554;29.20567322;199.2470093;39.86833191;0.001711442;0.136614114;2.731225014;0.000944545;0.103830934;
2023-05-18T00:00:00.000Z;33.42414093;29.08810997;199.5723877;39.78506088;0.001552631;0.141611308;2.721833944;0.000930328;0.103092551;
2023-05-19T00:00:00.000Z;33.48092651;28.97615242;199.9593201;39.69399643;0.001507594;0.144352838;2.693897963;0.000919605;0.102779232;
2023-05-20T00:00:00.000Z;33.53482056;28.93371964;200.1827087;39.58939743;0.001624545;0.143978834;2.680040836;0.000917726;0.103583008;
2023-05-21T00:00:00.000Z;33.55291748;29.12107468;200.2268524;39.65254211;0.001982039;0.142710641;2.675523043;0.000912668;0.104738392;
2023-05-22T00:00:00.000Z;33.56573868;28.81439209;200.0186462;39.45707321;0.001577761;0.143940955;2.670858622;0.000893145;0.102867946;
2023-05-23T00:00:00.000Z;33.60492706;28.58778;199.9680481;38.98827744;0.001981681;0.147908211;2.657230854;0.000876155;0.104206562;
2023-05-24T00:00:00.000Z;33.72006607;28.53580856;200.3569641;38.91979218;0.001638611;0.150622115;2.63147068;0.000863865;0.11066971;
2023-05-25T00:00:00.000Z;33.84157944;28.49510574;200.539856;38.99545288;0.001414924;0.14880912;2.706358671;0.000923228;0.114656284;
2023-05-26T00:00:00.000Z;33.83480835;28.59604073;200.6962891;39.02571106;0.001509385;0.145926476;2.823266506;0.001031187;0.116551585;
2023-05-27T00:00:00.000Z;33.85794067;28.5850563;200.910675;39.03870773;0.001525843;0.147845611;2.794080257;0.001026888;0.120508149;
2023-05-28T00:00:00.000Z;33.88896561;28.56589699;200.9982452;39.10836411;0.00144773;0.152563006;2.681610823;0.000933278;0.122674659;
2023-05-29T00:00:00.000Z;33.93360519;28.51856613;200.9659882;39.02358627;0.001308874;0.156048492;2.62143445;0.000872509;0.122673385;
2023-05-30T00:00:00.000Z;34.00191879;28.43090439;201.13591;38.91520691;0.001403547;0.157271564;2.593261957;0.000865084;0.128155366;
2023-05-31T00:00:00.000Z;34.11997223;28.37242317;201.3505859;38.92117691;0.002016013;0.157649621;2.588133335;0.000899777;0.135127813;
2023-06-01T00:00:00.000Z;34.19921494;28.38184929;201.4966736;38.90977478;0.002645976;0.157581791;2.609023809;0.000951082;0.139672428;
2023-06-02T00:00:00.000Z;34.22956085;28.42414093;201.6373901;38.93789673;0.002632183;0.15764688;2.62681365;0.000978832;0.145204976;
2023-06-03T00:00:00.000Z;34.24504852;28.39009094;201.6936493;38.95731735;0.002186798;0.158655688;2.621752977;0.000969061;0.149036437;
2023-06-04T00:00:00.000Z;34.280159;28.32704735;201.6238861;38.93566513;0.00168041;0.159546643;2.621170998;0.00095464;0.143396586;
2023-06-05T00:00:00.000Z;34.29472733;28.26688576;201.5992889;38.89977646;0.001578775;0.159966365;2.627267361;0.00094883;0.139436319;
2023-06-06T00:00:00.000Z;34.25903702;28.3010788;201.6354065;38.89532089;0.00178341;0.16020599;2.630506992;0.000941761;0.140014857;
2023-06-07T00:00:00.000Z;34.22227859;28.53706551;201.6433258;39.0749855;0.002743968;0.159892276;2.646055222;0.000943656;0.138314024;
2023-06-08T00:00:00.000Z;34.21756363;28.67662048;201.4894562;39.29528427;0.00314013;0.159060106;2.677862167;0.000951294;0.13470152;
2023-06-09T00:00:00.000Z;34.22599411;28.580019;201.2925262;39.20538712;0.001980094;0.15871492;2.702362537;0.000955015;0.129820377;
2023-06-10T00:00:00.000Z;34.22402573;28.46581268;201.2814484;38.91717911;0.001385984;0.159314319;2.713706255;0.000952402;0.128717348;
2023-06-11T00:00:00.000Z;34.26154709;28.32147789;201.2802277;38.7150116;0.001584243;0.160115376;2.67782855;0.000936926;0.132232726;
2023-06-12T00:00:00.000Z;34.3145256;28.21026611;201.2472076;38.64840698;0.002049142;0.160806045;2.606324911;0.000913193;0.141928643;
2023-06-13T00:00:00.000Z;34.35250854;28.19156075;201.3340607;38.6871109;0.001864622;0.160666779;2.564009428;0.000899124;0.144380808;
2023-06-14T00:00:00.000Z;34.33878708;28.23389816;201.4055634;38.72694778;0.001716402;0.160588592;2.563142538;0.000893119;0.139958069;
2023-06-15T00:00:00.000Z;34.33458328;28.12948036;201.3977661;38.63443375;0.001714109;0.161005616;2.572789192;0.000891958;0.137894168;
2023-06-16T00:00:00.000Z;34.37295914;28.06943703;201.4281921;38.53210449;0.001665252;0.161068395;2.558118105;0.000883967;0.139628768;
2023-06-17T00:00:00.000Z;34.39080429;28.06978607;201.4424896;38.55935287;0.001750461;0.161075771;2.517596006;0.000871538;0.139369458;
2023-06-18T00:00:00.000Z;34.36273956;28.03142548;201.5352783;38.5007019;0.001763215;0.161478549;2.487175703;0.000859235;0.140934736;
2023-06-19T00:00:00.000Z;34.36671448;28.05040359;201.6491852;38.46004486;0.001789325;0.161601812;2.477374792;0.000849135;0.1394604;
2023-06-20T00:00:00.000Z;34.38733292;28.0607357;201.7093658;38.52721024;0.001842961;0.161297411;2.480788946;0.000846199;0.133979797;
2023-06-21T00:00:00.000Z;34.38715363;27.98680115;201.7513733;38.46410751;0.001955132;0.161076263;2.482911587;0.000844909;0.13005963;
2023-06-22T00:00:00.000Z;34.37022781;28.05410576;201.8030548;38.48326492;0.002268774;0.160718426;2.479491234;0.000843261;0.128880233;
2023-06-23T00:00:00.000Z;34.3710289;28.07233238;201.8400269;38.5905304;0.002313248;0.160196856;2.480066061;0.000842784;0.12661323;
2023-06-24T00:00:00.000Z;34.40144348;28.12110329;201.8240356;38.67617035;0.002336517;0.159792662;2.488283634;0.000842424;0.125185385;
2023-06-25T00:00:00.000Z;34.42961121;28.15353966;201.8021851;38.77441406;0.002437873;0.159473136;2.495446205;0.000841788;0.124236859;
2023-06-26T00:00:00.000Z;34.4757576;28.28609085;201.7403259;38.94042587;0.00316806;0.159150586;2.491978884;0.000839766;0.124113902;
2023-06-27T00:00:00.000Z;34.52801132;28.38209343;201.5259552;39.14006424;0.003699203;0.158908725;2.476113558;0.00083667;0.12497618;
2023-06-28T00:00:00.000Z;34.5586319;28.35288429;201.4621887;39.15153122;0.002999407;0.159706622;2.473765135;0.000836514;0.124478646;
2023-06-29T00:00:00.000Z;34.63070679;28.37723732;201.490097;39.04141617;0.002313076;0.161808535;2.499211788;0.000839879;0.122952648;
2023-06-30T00:00:00.000Z;34.69916534;28.46184349;201.4487915;39.00831604;0.002282248;0.162565589;2.512517214;0.0008413;0.122251295;
2023-07-01T00:00:00.000Z;34.69691849;28.45899963;201.4588928;39.06034088;0.002519543;0.164438382;2.48720336;0.000841813;0.121939816;
2023-07-02T00:00:00.000Z;34.59815598;28.3791275;201.6719818;39.17016602;0.002784322;0.170961022;2.416581869;0.0008485;0.123346105;
2023-07-03T00:00:00.000Z;34.58746338;28.43361092;202.0114899;39.30428314;0.002593432;0.181370303;2.320865631;0.000867688;0.127182469;
2023-07-04T00:00:00.000Z;34.51495361;28.47584534;202.1689606;39.36115646;0.002539647;0.188976407;2.263197422;0.000891142;0.130703077;
2023-07-05T00:00:00.000Z;34.47011948;28.44245911;202.129364;39.39456558;0.002584793;0.192443311;2.243000269;0.000908248;0.131009236;
2023-07-06T00:00:00.000Z;34.42153168;28.34186935;202.1381226;39.3657074;0.002500504;0.196196392;2.209748268;0.000924882;0.131359667;
2023-07-07T00:00:00.000Z;34.42829132;28.22771072;202.1591797;39.31680298;0.002224542;0.200031638;2.182256699;0.000940745;0.132913038;
2023-07-08T00:00:00.000Z;34.44315338;28.09168816;202.0054626;39.23041916;0.002188985;0.198624775;2.203962564;0.000932552;0.13252829;
2023-07-09T00:00:00.000Z;34.46535492;27.94054222;201.8630066;39.0121727;0.002539069;0.193387538;2.252495527;0.000908699;0.132955864;
